1.6	-15	21.142145	82.1029	-1.474669
1.1	-16	7.230375	117.282805	-1.956299
1.5	-18	10.144278	72.985721	-1.500583
0.9	-9	45.912741	71.51667	1.11129
0.8	-7	12.869927	444.532332	-0.388302
1	-20	4.996239	75.033925	0.999146
1.2	-17	10.849844	141.239443	-1.842938
1.6	-13	59.040582	103.471003	0.059663
2	-15	42.46628	92.556312	-0.90099
0.7	23	6.034941	632.6872	-1.632549
1.6	-20	15.054622	148.95845	-1.341657
1.7	-20	16.277947	588.719504	-0.255337
1.3	28	24.117516	340.169541	-2.5242
1.8	-13	31.306548	225.777622	-2.029534
1.3	-19	9.247443	201.1196	-1.858204
1.9	-15	33.639732	107.099261	-2.023408
1.7	29	18.125364	230.719559	-0.633304
2.1	29	33.32856	123.667701	-0.884463
1.1	-14	23.00844	129.689837	-0.556609
1.5	-17	11.723217	143.530395	-1.202983
1.8	-16	20.989045	206.159424	-2.112425
2	-18	36.060863	295.396827	-1.587329
0.7	-2	16.917929	503.634357	-3.233099
1.8	-12	40.541096	538.905445	-1.027793
1.2	-12	11.901366	249.577866	-1.604134
1.9	-10	28.667215	179.402888	-1.452487
1.7	-4	38.854312	427.284525	-1.312998
1	-5	58.304396	397.303456	-0.349554
1.7	-9	20	254.017086	-1.486104
2	-18	41.300502	157.946438	-1.102648
1.7	-13	18.510258	166.524243	-0.558379
1.8	-11	32.770358	312.870673	-1.929148
1.4	-20	11.867263	174.129728	-0.491094
1.2	-9	43.479609	286.092478	0.570085
1.4	-16	10.083318	159.120575	-1.960012
1.2	-18	12.104273	148.397902	-2.117613
1.7	-16	14.506513	73.015884	-1.009716
1.8	-18	17.804661	193.399482	-0.602864
0.7	23	8.266899	475.054384	-0.5573
2	-17	36.019443	93.225415	-1.585914
1.3	-20	11.822418	308.026183	-2.129974
0.8	-20	11.30045	216.104563	-1.995354
1.7	-20	16.811596	100.040288	0.554277
2	-18	28.805161	172.591172	-1.360111
1.2	-20	9.871391	212.980083	-1.285608
1.6	-6	21.55571	305.205694	-1.348949
1.4	25	17.081913	119.38954	0.370117
0.7	-4	13.387088	401.858276	-1.136017
1.7	-4	30.536821	548.573095	-2.002938
1.1	-15	9.946291	114.488617	-1.599347
1.7	2	68.139785	139.782643	1.505508
1.1	-1	33.782945	469.886897	-0.523434
1.8	-13	28.011696	111.057146	-1.264261
1	29	18.670009	626.760561	-0.213788
1.7	-20	13.64744	188.683944	-1.338245
2	-15	40.05532	637.64683	-0.891231
0.8	-18	6.310349	288.099046	-1.792813
1.2	7	42.083397	717.02771	-0.623157
0.8	-19	9.297954	141.598896	-2.439815
0.8	-15	7.450992	165.214389	-1.984382
1.9	-18	22.650767	154.432499	-1.987646
1.7	-17	15.188021	131.567776	-1.32375
1.9	26	34.386734	74.521217	-0.174823
1.7	29	16.691121	136.237989	0.009434
1.9	-18	17.659904	184.023121	0.429253
1.7	-19	13.653021	102.475754	-1.778611
1.7	-10	18.562349	262.267254	0.146919
1.1	-4	54.87402	132.167409	1.19959
1.9	-14	17.645523	158.349739	-0.31265
1.1	-18	7.436294	240.903335	-1.733848
1.2	26	12.397951	213.342382	-0.640533
1.4	3	33.616924	597.125099	-2.162578
1.8	-7	16.733175	240.432151	0.230794
1.8	27	33.674647	205.337774	-2.109302
1.9	-15	34.088142	271.250092	-2.06746
1.8	-11	25.741114	277.297785	-1.721666
1.7	-4	33.693077	530.213984	-2.204557
1.8	-10	29.746196	456.90761	-1.715403
0.8	20	4.634293	141.312625	-1.433194
1.3	-20	7.199159	166.673916	-1.031832
0.8	18	7.156779	78.382463	-1.030238
1.9	-19	22.556477	133.681622	-1.644988
2	28	17.466108	103.545421	-0.520236
1.5	-12	24.524245	161.445627	-0.988235
1.7	-12	27.594303	184.638645	-1.252461
1.2	2	25.027795	550.32018	-2.329723
1.8	-14	23.500894	213.345166	-1.441381
2	-15	21.462769	243.877741	-1.362616
1.9	-12	34.757825	114.928592	-2.006271
1.9	-16	36.755851	250.568367	-1.222949
2	-12	58.475241	118.995949	-0.019914
0.95	24	20	364.843477	-1.617403
0.8	-6	25.147402	216.009493	-0.184144
1.1	-14	54.783667	6.531347	1.519729
1.9	-16	20.073765	134.305265	-0.972265
1.9	-14	20.788039	129.538759	-1.791935
1.9	-20	20.890181	151.808022	-1.427639
2	-19	17.405787	742.63143	0.481379
1.9	28	16.943793	125.641656	-0.418184
1.1	16	5.457225	86.674437	-2.017146
1.9	28	17.794474	131.361597	-0.312417
1.2	-18	10.566523	83.868453	-1.436723
1.2	-7	25.966978	343.722927	-0.17466
2	-17	17.20471	23.477493	0.280883
1.1	-14	10.074866	156.688133	-1.57338
1.6	3	68.547981	100.015953	2.430677
1.9	-13	21.416965	120.826209	-1.771116
1.7	-12	16.07946	158.41171	-0.144721
1.9	-10	49.42103	616.114992	-0.471642
1.5	-10	64.518593	83.695404	0.464428
1.7	-1	20	608.11887	-1.131184
1.6	-9	16.989879	218.825458	1.171913
2	-20	22.07285	232.659526	-2.025969
1.6	29	42.117917	98.398479	1.307198
1.6	23	25.47376	126.14476	-0.762186
2	-13	32.490165	181.03941	-2.152635
1	-6	30.988621	175.966208	-0.02406
1.6	-15	12.013057	95.628431	-1.087055
1.2	-3	14	377.51662	-1.111641
0.9	-8	21.112928	318.62956	-0.607801
1	21	9.578871	113.940389	-0.705792
1.6	1	20	531.25688	-1.403602
1.3	-3	30.674675	380.75047	-0.961574
1.2	3	30.362514	556.467294	-1.137482
2	-19	33.63465	431.428198	-2.383876
1.7	-15	14.477699	82.853732	-0.649836
1.8	-4	53.612334	338.331434	0.09463
1.8	-3	40.685849	512.24269	-1.205841
2	-19	20.78094	216.202984	-2.009577
1.8	-20	19.436793	329.629586	-0.671557
1	20	33.278102	124.56293	-1.20323
1.4	28	5.026975	163.742885	-0.933552
1.7	-8	14.587026	227.452652	-0.93215
1.3	-18	5.215492	87.422069	-0.412796
1.9	28	31.746571	84.30395	0.497391
0.8	-4	26.133885	199.801079	0.557337
0.9	-12	21.478442	230.848106	-0.284688
1.9	-9	31.013295	471.877899	-1.991181
1	-1	61.479748	375.998994	2.091538
0.9	23	25.464264	300.52776	-0.113512
0.9	20	7.952462	173.616185	-0.564181
2	-16	23.459548	207.94334	-2.046399
1.5	2	65.536496	333.340837	0.884859
2	-12	29.203312	119.520822	-1.4792
2.1	-16	17.288822	86.648362	0.791814
2	-14	23.494232	200.538561	-1.827755
2	-9	39.729916	187.714974	-1.14323
1.3	-20	6.813609	112.752184	-0.522383
1.6	-15	16.198187	72.803001	0.515171
0.7	0	2.860344	93.699868	-6.192188
2	-10	24.827877	136.919415	-1.843044
1.7	-18	22.85826	46.103981	-0.98223
1.6	24	50.321158	134.172354	1.534059
2	-10	50	324.565779	-0.873263
2	-13	34.208612	261.686476	-2.264078
0.8	-18	8.34422	137.5677	-2.157377
0.8	22	6.316097	179.162247	-1.413301
1.9	-14	14.403192	129.184047	-1.330621
1.9	-10	39.284066	705.475093	-1.693374
1.4	1	11.366944	444.373151	-1.216063
1.6	-9	35.684104	210.938793	-0.930553
1.9	-10	26.278592	305.339551	-1.460855
2	-15	65.101166	116.922474	-0.442475
1	-14	1.67582	345.285665	0.440972
2.1	-16	24.848846	60.805753	-1.586152
1.5	-2	42.569153	366.750466	-0.335023
1.6	-20	48.77596	28.932537	0.667658
2.1	-16	46.132441	101.030558	-0.411808
1.9	-5	30.224248	450.393308	-1.683493
1.7	3	30	582.039886	-1.813254
2.1	-16	28.513123	143.406109	-1.537619
1.3	-19	5.6348	145.523518	-0.96191
1.7	-1	34.018995	379.648987	-2.369523
1.7	-19	15.145631	93.727737	-1.162848
0.7	-9	19.934681	248.746441	-1.216674
1.8	-19	61.505254	94.934458	-0.239593
2	-18	18.878566	82.289917	-0.700728
1	-14	29.646304	124.37659	-0.028286
2.1	-14	36.233464	653.289007	-1.272435
1.4	-18	14.612021	57.528639	-1.265053
2	-13	37.895873	413.338098	-1.525818
1.1	26	17.636969	449.219144	-1.192104
1.9	-19	13.393857	137.224611	-1.076276
1.8	-20	26.305973	103.969922	-1.342537
1.8	-12	38.849179	115.281998	-0.536424
1.8	27	32.174329	304.669896	-1.574096
2.2	-16	52.619043	209.685894	-0.360071
1	-20	5.607141	127.654077	-0.333885
1	26	19.359104	51.102582	0.410194
1.8	-19	16.339521	99.49316	-0.215164
2	-17	47.755463	187.695838	-1.224345
1.1	-20	5.629961	163.366425	-0.799745
1	-13	30.786081	110.785761	0.773219
0.9	-12	8.626293	373.266255	-1.884834
1.8	-1	51.900055	417.06934	-1.075509
1.5	-8	76.755873	197.771478	1.809427
2.2	-15	59.514113	40.637887	0.037867
2.1	-20	36.761583	117.818716	-1.321824
1.8	-16	13.909934	142.110343	-1.316157
2	-7	42.342729	189.016537	-0.869959
1	-7	22.496189	385.719996	-0.438914
1.7	-20	15.692841	146.233247	-0.367262
1.8	-12	64.152134	167.302662	-0.468408
1.9	-4	65.505155	34.423014	0.715804
1.6	-8	7.093242	361.668525	-1.164828
1.4	-19	10.718289	159.565404	-1.207886
1.9	-19	15.979067	173.130518	-0.379806
2.1	-14	46.649731	74.447606	-0.264129
1.8	-16	68.752458	62.130864	0.456011
0.8	-7	25.611289	160.284796	-0.156956
0.7	-7	25.733524	181.337476	-0.187864
1.9	-7	37.600738	694.570431	-1.248845
1.8	-5	33.303701	584.110633	-2.220429
2.1	-9	42.067826	239.989339	-0.68509
2.1	-16	34.94944	703.230225	-1.711596
1.8	-6	34.258193	553.378927	-2.19464
1.9	-14	18.793913	116.741541	-0.476201
2.2	-19	39.976323	137.190421	-1.20155
1.4	-8	41.543066	165.427262	-0.812855
1.7	-18	13.071484	51.002699	-1.796647
1	-20	3.812564	63.25845	1.217831
1.5	4	31.96841	498.429193	-1.647576
0.9	-12	30.973472	103.056204	0.677155
1.5	-20	9.777669	188.292066	-1.784886
2	-18	25.67967	157.976922	-1.793787
0.8	29	16	732.497919	-1.422275
1	-13	43.02117	89.966029	0.816452
2.2	29	43.056227	95.766707	1.646066
1.4	25	8.773834	84.36625	-0.518807
2.1	-13	29.565497	179.309373	-1.487334
1.4	-7	41.652656	205.021673	-0.463849
1.6	23	54.506556	169.916896	3.454884
0.7	3	26.220094	111.031089	1.238783
0.8	-10	13.934658	196.055645	0.381479
2.1	-10	39.772339	270.333046	-0.816955
1.9	-16	46.767542	34.333555	-0.644504
0.9	-4	45.856172	68.007107	1.831171
1.8	28	8.761735	77.049909	-0.698957
0.7	13	1.300434	62.311951	-2.934763
1.4	-8	41.776013	105.803196	-0.219265
1.5	-12	15.484637	171.70333	-0.115855
1.9	-2	31.563793	444.763947	-2.140968
1.7	-20	10.183364	412.108604	-1.785207
2.1	-11	39.71777	110.660499	-1.207282
1.9	29	34.16931	245.367946	-2.104645
1.1	-6	40.48001	227.751698	1.170353
1.5	24	43.216567	20.035409	1.676361
2.2	-18	29.059633	70.185658	-1.392992
2.1	-13	30.724243	615.544823	-2.084705
0.8	-19	15.925852	125.789551	-0.985621
1.4	29	33.358753	526.921953	0.257009
1.85	-4	18	539.137074	-0.276366
1.5	-19	6.183114	96.65932	-0.743169
1.1	-8	14.411632	236.031755	0.878555
1.2	-9	37.058537	158.332849	0.675939
1.8	-13	17.876696	101.061732	0.508139
2	-15	44.375293	162.809514	-1.083873
1.7	0	60	541.350032	0.780286
1.9	-14	24.470315	146.205337	-1.453487
1.3	-1	24.500137	409.321937	-2.030986
1.5	-19	23.405245	79.424744	-0.859183
2.1	-11	44.449732	109.762298	-0.743127
1.9	-15	34.401223	179.497547	-2.088097
1.7	5	39.07859	675.235694	-1.171402
2.1	-11	44.309174	579.948334	-0.673878
1.7	-20	12.56828	199.380968	-1.42813
1.1	-19	6.910518	108.219698	-1.254541
2.1	27	33.148406	100.225496	-0.688607
0.8	-18	7.764979	123.765382	-1.787779
2.1	28	17.924248	123.733165	-1.050153
2.1	-15	34.230235	227.87168	-2.155487
0.8	-4	12	343.197179	-1.617326
2	-13	23.055717	286.038676	-1.906524
2	-10	28.604116	146.813321	-1.249268
1.7	-11	28.275702	157.504847	-0.786318
2.1	-8	48.954329	156.141936	-0.237561
0.7	18	30.036143	173.222036	-0.128954
0.8	23	13.31042	623.790668	-2.749123
1.5	-14	12.390405	108.509498	-1.555971
2.1	-17	37.047894	165.611722	-1.229834
1.8	26	26	5.377844	-0.286875
1.8	24	63.213971	32.729721	3.14979
0.9	-8	20.521084	193.537119	-0.598065
2.1	-12	33.640375	699.565797	-1.90634
0.9	0	6.424761	542.039938	0.823363
1.1	-6	53.571684	125.524379	0.676345
1.4	28	9	460.688963	-1.158537
1.3	1	13.950948	448.641128	-1.53089
0.9	20	4.540332	93.869641	-1.056318
1.7	-3	52	291.793645	0.045032
1.6	-2	66.628042	155.709617	0.34031
1.9	-16	13.744495	90.633594	-1.872178
1.5	25	34	253.444738	-1.167568
1.4	-5	21.073772	303.598098	-1.138074
1.2	28	11.593555	136.762248	-0.713376
2	-18	22.118943	148.357692	-1.532399
2.2	-11	38.177921	117.066892	-1.112993
1.2	-20	16.406625	123.192072	-1.062588
2	-16	20.608608	88.020915	-1.474408
2	-15	20.825462	62.431162	-1.301144
1.1	-16	5.107791	104.217485	-1.09801
1.3	-14	12.454521	121.254602	-1.331156
2	-4	36	335.520532	-1.562598
1.4	-3	41.516029	197.041264	-0.595963
1.1	24	27.083333	340.918875	-1.429261
2.1	-15	26.451624	158.43021	-1.743
1.6	26	47.734701	138.045809	0.024751
1.9	-14	18.506555	79.21078	0.51205
0.9	-11	16.400629	197.678377	1.392743
1.6	-19	10.492527	90.372617	-1.623868
2.1	-10	30.529844	481.051245	-1.919862
2	-7	44.739468	556.790017	-1.388039
1.4	-17	5.984034	103.387057	-1.013233
1.5	8	24.170967	646.541878	-1.983085
1.3	-8	52.373934	114.063928	0.986476
1.8	-3	63.107914	263.458563	0.101813
1.4	-14	19.07858	103.99297	0.091755
0.8	23	12.3516	396.120144	-1.13808
0.8	27	4.862912	694.714547	-1.051089
1.85	-6	14	325.166334	-0.574106
2	-4	42.554763	336.924242	-0.660838
1.9	-2	42.403321	278.339792	-0.94597
1.2	-14	5.908847	109.564901	0.00299
2	-8	23.036507	228.023686	-1.861002
0.7	0	3.119903	93.87534	-3.873243
1.9	0	41.906433	621.438484	-0.77172
1.2	4	36.980059	524.915698	-0.517432
0.7	-6	24.635185	82.285446	-0.247154
0.8	-18	8.987517	67.639535	-2.339573
2.1	-14	31.81646	129.990238	-2.256392
0.9	-6	44.519329	194.957021	0.898583
1.9	-19	17.796892	62.112524	0.313574
2.1	-20	21.056124	120.135937	-1.334202
1.2	-20	9.826335	335.638915	-1.530909
0.8	-6	13.252308	244.333063	-0.22657
0.7	-4	25.793583	171.017566	-0.266944
2.1	-14	31.252429	373.333355	-1.977851
1.1	-5	30.976158	137.5547	0.556991
1.7	-3	39.473771	274.641206	-0.693739
1.2	-11	30.863083	89.538181	0.966385
1.6	-9	68.239359	450.56534	0.315417
1.6	-15	6.800755	125.08705	-1.285181
2	-12	22.235358	168.564556	-1.83349
0.9	19	4.680938	158.649486	-0.883071
2	-13	18.727157	84.642853	-0.797557
1.7	4	67.439599	107.90148	1.631695
1.7	4	33.657982	650.209066	-2.304764
2	-14	25.833772	80.955677	-1.491844
1.6	2	66.422572	157.397101	1.164622
1.5	-17	10.553683	93.210246	-1.575951
1.1	5	32.622575	665.034719	-0.185813
2.3	-20	29.218489	174.458997	-1.489553
0.8	-13	7.733143	234.462597	-1.727768
1.1	-4	56.421695	137.819255	0.68862
1	-11	34.903779	185.214816	-0.211251
1.6	-8	63.673921	89.72672	1.418267
1.3	-3	44.343088	166.808569	0.886773
2	-13	16.265397	117.423297	-0.112828
2.3	28	16.935123	39.553574	-0.083093
1.3	-8	48.05645	45.02889	0.091926
2.1	-11	41.419553	413.906821	-1.164935
2.5	28	31.948499	20.533922	-1.190856
0.8	0	3.118871	90.108448	-5.35592
2.1	29	16.806974	121.226284	-0.554061
1.6	-14	7.143394	104.213497	-0.771935
2	-11	23.771589	168.07025	-1.287303
1.1	-14	28.363084	119.523321	0.003472
1.6	23	16.649426	97.913513	-0.713445
1.8	3	30.640676	586.755047	-1.916156
1	23	18.592274	329.908151	-0.60705
0.9	0	25.948494	184.900104	0.390351
1.1	26	4.517811	308.898995	-1.05491
2.4	-18	38.545936	97.254247	-1.126161
2.2	-13	49.143784	142.738971	-0.361313
2	-10	17	689.575664	-0.052055
0.8	-4	36.757208	256.698633	0.220874
0.8	0	3.143968	139.042103	-8.198957
2.2	-18	35.368429	272.107841	-1.751694
0.9	0	3.056959	113.733287	-8.587867
2	-11	26.74257	130.273612	-1.482001
1.9	26	31.730561	75.232095	1.108865
1.2	22	24.044587	320.937376	-0.43063
1.8	-20	15.496666	233.808928	-1.033948
0.8	24	18	604.156884	-1.553997
2.1	-20	32.007465	134.517098	-2.279349
2.1	-15	22.557521	46.465834	-1.315163
1	-20	7.247063	49.526761	-0.459001
2.2	-14	50.80078	273.740475	-0.573453
1.5	-14	9.709155	130.205733	-2.023569
2.2	-7	38.482285	185.281493	-1.061427
1.2	-14	14.322	108.963792	-0.104522
1.1	-12	35.32775	109.546125	0.016657
1.25	-6	16	279.344973	0.72528
1.4	-14	5.355945	200.74787	-0.932185
1.8	24	25.486746	134.793622	-1.359695
1.2	0	28.983663	454.800842	-0.973171
1.2	9	47.919061	683.297169	0.705392
1	-2	26.119485	126.657269	0.864053
1.9	-8	25.079503	184.770898	-1.333422
2.1	-5	23.15409	189.985584	-1.352977
1.9	-20	14.810535	87.657543	-0.647492
1.2	-18	8.557399	93.482819	-1.737121
0.9	28	8.739616	572.800441	-0.389569
1.6	24	5.450466	141.495035	-1.758196
1.6	-8	11.008933	348.024721	-0.730368
1.7	-3	20.394922	265.714977	-1.962141
2.3	28	50.122991	46.117568	-0.084207
1.7	25	30.060286	185.080179	-1.732782
2.1	-10	40.483235	280.969872	-1.42414
2.2	-13	45.42123	597.95849	-0.728107
0.9	-9	26.091484	106.099493	0.072826
1.7	-5	64.142425	153.980448	0.233294
2	-19	15.736065	96.12739	-0.25469
1.4	-10	31.395987	189.60177	0.04536
1.9	29	16.778928	204.58029	-0.689671
1.2	0	37.4283	341.155373	-0.424279
0.9	3	2.908626	137.688521	-0.76658
2.1	-7	38.283042	353.43271	-1.630247
1.9	-3	44.223233	527.502031	-0.995142
2	-6	60	196.06493	0.071268
1.7	-14	3.780819	260.069066	1.413946
1.9	-15	12.012856	113.551118	-1.109349
0.8	-1	3.036172	59.729971	-4.563482
2	0	40	559.005914	-1.221485
1.4	-16	30.64401	23.464099	-0.35095
2.2	-10	31.934181	188.487468	-2.090447
0.9	-16	3.108303	165.992174	-0.136519
2	-8	32.943036	162.135163	-1.572383
2	0	30	271.559977	-1.586015
