195	1084	20	90	0.1	350	1009512
195	1084	20	90	0.1	357	936623
195	1084	20	90	0.1	364	869575
195	1084	20	90	0.1	371	807827
195	1084	20	90	0.1	378	750900
195	1084	20	90	0.1	385	698363
195	1084	20	90	0.1	392	649830
195	1084	20	90	0.1	399	604953
195	1084	20	90	0.1	406	563421
195	1084	20	90	0.1	413	524950
195	1084	20	90	0.1	420	489286
195	1084	20	90	0.1	427	456199
195	1084	20	90	0.1	434	425480
195	1084	20	90	0.1	441	396939
195	1084	20	90	0.1	448	370405
195	1084	20	90	0.1	455	345720
195	1084	20	90	0.1	462	322742
195	1084	20	90	0.1	469	301340
195	1084	20	90	0.1	476	281396
195	1084	20	90	0.1	483	262800
195	1084	20	90	0.1	490	245454
195	1084	20	90	0.1	497	229266
195	1084	20	90	0.1	504	214152
195	1084	20	90	0.1	511	200035
195	1084	20	90	0.1	518	186844
195	1084	20	90	0.1	525	174515
195	1084	20	90	0.1	532	162987
195	1084	20	90	0.1	539	152205
195	1084	20	90	0.1	546	142118
195	1084	20	90	0.1	553	132679
195	1084	20	90	0.1	560	123845
195	1084	20	90	0.1	567	115574
195	1084	20	90	0.1	574	107830
195	1084	20	90	0.1	581	100577
195	1084	20	90	0.1	588	93785
195	1084	20	90	0.1	595	87423
195	1084	20	90	0.1	602	81463
195	1084	20	90	0.1	609	75879
195	1084	20	90	0.1	616	70649
195	1084	20	90	0.1	623	65748
195	1084	20	90	0.1	630	61158
195	1084	20	90	0.1	637	56857
195	1084	20	90	0.1	644	52829
195	1084	20	90	0.1	651	49057
195	1084	20	90	0.1	658	45524
97.5	1084	20	90	0.1	250	1110057
97.5	1084	20	90	0.1	256	999589
97.5	1084	20	90	0.1	262	901105
97.5	1084	20	90	0.1	268	813150
97.5	1084	20	90	0.1	274	734467
97.5	1084	20	90	0.1	280	663970
97.5	1084	20	90	0.1	286	600712
97.5	1084	20	90	0.1	292	543871
97.5	1084	20	90	0.1	298	492730
97.5	1084	20	90	0.1	304	446661
97.5	1084	20	90	0.1	310	405111
97.5	1084	20	90	0.1	316	367598
97.5	1084	20	90	0.1	322	333693
97.5	1084	20	90	0.1	328	303022
97.5	1084	20	90	0.1	334	275251
97.5	1084	20	90	0.1	340	250084
97.5	1084	20	90	0.1	346	227260
97.5	1084	20	90	0.1	352	206546
97.5	1084	20	90	0.1	358	187735
97.5	1084	20	90	0.1	364	170641
97.5	1084	20	90	0.1	370	155099
97.5	1084	20	90	0.1	376	140961
97.5	1084	20	90	0.1	382	128094
97.5	1084	20	90	0.1	388	116380
97.5	1084	20	90	0.1	394	105712
97.5	1084	20	90	0.1	400	95993
97.5	1084	20	90	0.1	406	87136
97.5	1084	20	90	0.1	412	79065
97.5	1084	20	90	0.1	418	71707
97.5	1084	20	90	0.1	424	64999
97.5	1084	20	90	0.1	430	58884
97.5	1084	20	90	0.1	436	53310
97.5	1084	20	90	0.1	442	48228
97.5	1084	20	90	0.1	448	43595
97.5	1084	20	90	0.1	454	39374
97.5	1084	20	90	0.1	460	35528
97.5	1084	20	90	0.1	466	32025
97.5	1084	20	90	0.1	472	28835
97.5	1084	20	90	0.1	478	25932
