195	20	386	691193
195	20	389	670163
195	20	392	649830
195	20	395	630168
195	20	398	611153
195	20	401	592758
195	20	404	574963
195	20	407	557743
195	20	410	541079
195	20	413	524950
195	20	416	509335
195	20	419	494218
195	20	422	479579
195	20	425	465402
195	20	428	451670
195	20	431	438368
195	20	434	425480
195	20	437	412992
195	20	440	400890
195	20	443	389160
195	20	446	377791
195	20	449	366769
195	20	452	356082
195	20	455	345720
195	20	458	335671
195	20	461	325925
195	20	464	316471
195	20	467	307301
195	20	470	298404
195	20	473	289772
195	20	476	281396
195	20	479	273267
195	20	482	265378
195	20	485	257721
195	20	488	250288
195	20	491	243073
195	20	494	236068
195	20	497	229266
195	20	500	222662
195	20	503	216248
195	20	506	210020
195	20	509	203971
195	20	512	198095
195	20	515	192388
195	20	518	186844
195	20	521	181458
195	20	524	176226
195	20	527	171142
195	20	530	166202
195	20	533	161402
195	20	536	156738
195	20	539	152205
195	20	542	147800
195	20	545	143519
195	20	548	139357
195	20	551	135313
195	20	554	131381
195	20	557	127560
195	20	560	123845
195	20	563	120233
195	20	566	116722
195	20	569	113309
195	20	572	109991
195	20	575	106764
195	20	578	103627
195	20	581	100577
195	20	584	97612
195	20	587	94728
195	20	590	91925
195	20	593	89198
195	20	596	86547
195	20	599	83969
195	20	602	81463
195	20	605	79025
195	20	608	76655
195	20	611	74350
195	20	614	72108
195	20	617	69929
195	20	620	67809
195	20	623	65748
195	20	626	63744
195	20	629	61795
195	20	632	59900
195	20	635	58058
195	20	638	56266
195	20	641	54523
195	20	644	52829
195	20	647	51182
195	20	650	49581
195	20	653	48024
195	20	656	46510
195	20	659	45038
97.5	20	250	1110057
97.5	20	253	1053225
97.5	20	256	999589
97.5	20	259	948945
97.5	20	262	901105
97.5	20	265	855894
97.5	20	268	813150
97.5	20	271	772721
97.5	20	274	734467
97.5	20	277	698257
97.5	20	280	663970
97.5	20	283	631490
97.5	20	286	600712
97.5	20	289	571536
97.5	20	292	543871
97.5	20	295	517630
97.5	20	298	492730
97.5	20	301	469098
97.5	20	304	446661
97.5	20	307	425353
97.5	20	310	405111
97.5	20	313	385878
97.5	20	316	367598
97.5	20	319	350219
97.5	20	322	333693
97.5	20	325	317975
97.5	20	328	303022
97.5	20	331	288793
97.5	20	334	275251
97.5	20	337	262359
97.5	20	340	250084
97.5	20	343	238394
97.5	20	346	227260
97.5	20	349	216653
97.5	20	352	206546
97.5	20	355	196915
97.5	20	358	187735
97.5	20	361	178984
97.5	20	364	170641
97.5	20	367	162685
97.5	20	370	155099
97.5	20	373	147863
97.5	20	376	140961
97.5	20	379	134376
97.5	20	382	128094
97.5	20	385	122100
97.5	20	388	116380
97.5	20	391	110922
97.5	20	394	105712
97.5	20	397	100739
97.5	20	400	95993
97.5	20	403	91462
97.5	20	406	87136
97.5	20	409	83007
97.5	20	412	79065
97.5	20	415	75301
97.5	20	418	71707
97.5	20	421	68276
97.5	20	424	64999
97.5	20	427	61871
97.5	20	430	58884
97.5	20	433	56032
97.5	20	436	53310
97.5	20	439	50710
97.5	20	442	48228
97.5	20	445	45858
97.5	20	448	43595
97.5	20	451	41436
97.5	20	454	39374
97.5	20	457	37406
97.5	20	460	35528
97.5	20	463	33735
97.5	20	466	32025
97.5	20	469	30392
97.5	20	472	28835
97.5	20	475	27349
97.5	20	478	25932
97.5	20	481	24580
97.5	20	484	23291
97.5	20	487	22062
97.5	20	490	20890
97.5	20	493	19773
97.5	20	496	18709
97.5	20	499	17694
97.5	20	502	16728
97.5	20	505	15807
97.5	20	508	14931
97.5	20	511	14096
97.5	20	514	13302
136.5	20	370	1162804
136.5	20	373	1127094
136.5	20	376	1092534
136.5	20	379	1059082
136.5	20	382	1026699
136.5	20	385	995346
136.5	20	388	964984
136.5	20	391	935580
136.5	20	394	907099
136.5	20	397	879507
136.5	20	400	852775
136.5	20	403	826872
136.5	20	406	801770
136.5	20	409	777439
136.5	20	412	753856
136.5	20	415	730993
136.5	20	418	708826
136.5	20	421	687332
136.5	20	424	666488
136.5	20	427	646273
136.5	20	430	626666
136.5	20	433	607647
136.5	20	436	589196
136.5	20	439	571295
136.5	20	442	553926
136.5	20	445	537072
136.5	20	448	520717
136.5	20	451	504844
136.5	20	454	489438
136.5	20	457	474485
136.5	20	460	459969
136.5	20	463	445878
136.5	20	466	432199
136.5	20	469	418917
136.5	20	472	406022
136.5	20	475	393501
136.5	20	478	381343
136.5	20	481	369536
136.5	20	484	358071
136.5	20	487	346936
136.5	20	490	336122
136.5	20	493	325620
136.5	20	496	315419
136.5	20	499	305512
136.5	20	502	295888
136.5	20	505	286541
136.5	20	508	277462
136.5	20	511	268642
136.5	20	514	260075
136.5	20	517	251754
136.5	20	520	243670
136.5	20	523	235818
136.5	20	526	228190
136.5	20	529	220781
136.5	20	532	213583
136.5	20	535	206592
136.5	20	538	199801
136.5	20	541	193204
136.5	20	544	186797
136.5	20	547	180573
136.5	20	550	174528
136.5	20	553	168657
136.5	20	556	162955
136.5	20	559	157417
136.5	20	562	152039
136.5	20	565	146816
136.5	20	568	141745
136.5	20	571	136820
136.5	20	574	132039
136.5	20	577	127397
136.5	20	580	122890
136.5	20	583	118515
136.5	20	586	114268
136.5	20	589	110146
136.5	20	592	106145
136.5	20	595	102263
136.5	20	598	98495
136.5	20	601	94840
136.5	20	604	91294
136.5	20	607	87854
136.5	20	610	84517
136.5	20	613	81281
136.5	20	616	78143
136.5	20	619	75100
136.5	20	622	72151
136.5	20	625	69291
136.5	20	628	66521
136.5	20	631	63835
136.5	20	634	61234
136.5	20	637	58714
136.5	20	640	56274
136.5	20	643	53911
136.5	20	646	51623
136.5	20	649	49408
136.5	20	652	47266
136.5	20	655	45192
136.5	20	658	43187
253.5	20	370	890489
253.5	20	373	868128
253.5	20	376	846343
253.5	20	379	825116
253.5	20	382	804430
253.5	20	385	784270
253.5	20	388	764619
253.5	20	391	745461
253.5	20	394	726783
253.5	20	397	708571
253.5	20	400	690810
253.5	20	403	673487
253.5	20	406	656591
253.5	20	409	640108
253.5	20	412	624027
253.5	20	415	608337
253.5	20	418	593027
253.5	20	421	578085
253.5	20	424	563503
253.5	20	427	549269
253.5	20	430	535375
253.5	20	433	521811
253.5	20	436	508568
253.5	20	439	495639
253.5	20	442	483013
253.5	20	445	470684
253.5	20	448	458643
253.5	20	451	446884
253.5	20	454	435398
253.5	20	457	424178
253.5	20	460	413219
253.5	20	463	402512
253.5	20	466	392053
253.5	20	469	381834
253.5	20	472	371849
253.5	20	475	362093
253.5	20	478	352560
253.5	20	481	343245
253.5	20	484	334141
253.5	20	487	325245
253.5	20	490	316551
253.5	20	493	308054
253.5	20	496	299750
253.5	20	499	291633
253.5	20	502	283700
253.5	20	505	275946
253.5	20	508	268367
253.5	20	511	260959
253.5	20	514	253718
253.5	20	517	246640
253.5	20	520	239721
253.5	20	523	232959
253.5	20	526	226348
253.5	20	529	219887
253.5	20	532	213571
253.5	20	535	207397
253.5	20	538	201363
253.5	20	541	195465
253.5	20	544	189700
253.5	20	547	184065
253.5	20	550	178558
253.5	20	553	173176
253.5	20	556	167915
253.5	20	559	162775
253.5	20	562	157751
253.5	20	565	152842
253.5	20	568	148045
253.5	20	571	143358
253.5	20	574	138779
253.5	20	577	134306
253.5	20	580	129935
253.5	20	583	125666
253.5	20	586	121496
253.5	20	589	117423
253.5	20	592	113446
253.5	20	595	109562
253.5	20	598	105770
253.5	20	601	102068
253.5	20	604	98454
253.5	20	607	94926
253.5	20	610	91483
253.5	20	613	88124
253.5	20	616	84846
253.5	20	619	81648
253.5	20	622	78529
253.5	20	625	75488
253.5	20	628	72522
253.5	20	631	69631
253.5	20	634	66813
253.5	20	637	64067
253.5	20	640	61392
253.5	20	643	58786
253.5	20	646	56249
253.5	20	649	53779
253.5	20	652	51374
253.5	20	655	49035
253.5	20	658	46760
292.5	20	360	890697
292.5	20	363	854190
292.5	20	366	819383
292.5	20	369	786185
292.5	20	372	754513
292.5	20	375	724286
292.5	20	378	695431
292.5	20	381	667876
292.5	20	384	641556
292.5	20	387	616408
292.5	20	390	592373
292.5	20	393	569394
292.5	20	396	547421
292.5	20	399	526403
292.5	20	402	506293
292.5	20	405	487047
292.5	20	408	468624
292.5	20	411	450983
292.5	20	414	434087
292.5	20	417	417901
292.5	20	420	402392
292.5	20	423	387527
292.5	20	426	373276
292.5	20	429	359611
292.5	20	432	346505
292.5	20	435	333932
292.5	20	438	321867
292.5	20	441	310289
292.5	20	444	299174
292.5	20	447	288503
292.5	20	450	278255
292.5	20	453	268411
292.5	20	456	258953
292.5	20	459	249866
292.5	20	462	241132
292.5	20	465	232736
292.5	20	468	224663
292.5	20	471	216901
292.5	20	474	209434
292.5	20	477	202252
292.5	20	480	195341
292.5	20	483	188690
292.5	20	486	182289
292.5	20	489	176127
292.5	20	492	170194
292.5	20	495	164480
292.5	20	498	158978
292.5	20	501	153677
292.5	20	504	148570
292.5	20	507	143649
292.5	20	510	138906
292.5	20	513	134334
292.5	20	516	129927
292.5	20	519	125678
292.5	20	522	121581
292.5	20	525	117629
292.5	20	528	113817
292.5	20	531	110139
292.5	20	534	106591
292.5	20	537	103167
292.5	20	540	99862
292.5	20	543	96672
292.5	20	546	93593
292.5	20	549	90620
292.5	20	552	87749
292.5	20	555	84976
292.5	20	558	82298
292.5	20	561	79712
292.5	20	564	77212
292.5	20	567	74798
292.5	20	570	72464
292.5	20	573	70210
292.5	20	576	68030
292.5	20	579	65923
292.5	20	582	63886
292.5	20	585	61917
292.5	20	588	60013
292.5	20	591	58171
292.5	20	594	56390
292.5	20	597	54667
292.5	20	600	53001
292.5	20	603	51389
292.5	20	606	49829
292.5	20	609	48319
292.5	20	612	46858
292.5	20	615	45444
292.5	20	618	44076
292.5	20	621	42751
292.5	20	624	41468
292.5	20	627	40227
292.5	20	630	39024
292.5	20	633	37860
292.5	20	636	36732
292.5	20	639	35640
292.5	20	642	34582
292.5	20	645	33558
292.5	20	648	32565
292.5	20	651	31603
292.5	20	654	30671
292.5	20	657	29768
292.5	20	660	28893
195	40	400	596590
195	40	403	570496
195	40	406	545721
195	40	409	522188
195	40	412	499826
195	40	415	478570
195	40	418	458358
195	40	421	439131
195	40	424	420836
195	40	427	403421
195	40	430	386837
195	40	433	371041
195	40	436	355990
195	40	439	341644
195	40	442	327965
195	40	445	314918
195	40	448	302471
195	40	451	290591
195	40	454	279251
195	40	457	268421
195	40	460	258076
195	40	463	248192
195	40	466	238744
195	40	469	229712
195	40	472	221074
195	40	475	212811
195	40	478	204905
195	40	481	197338
195	40	484	190093
195	40	487	183155
195	40	490	176510
195	40	493	170143
195	40	496	164041
195	40	499	158192
195	40	502	152583
195	40	505	147204
195	40	508	142044
195	40	511	137092
195	40	514	132340
195	40	517	127778
195	40	520	123397
195	40	523	119190
195	40	526	115148
195	40	529	111265
195	40	532	107533
195	40	535	103945
195	40	538	100495
195	40	541	97177
195	40	544	93986
195	40	547	90916
195	40	550	87961
195	40	553	85117
195	40	556	82379
195	40	559	79743
195	40	562	77205
195	40	565	74759
195	40	568	72403
195	40	571	70132
195	40	574	67944
195	40	577	65834
195	40	580	63800
195	40	583	61839
195	40	586	59947
195	40	589	58122
195	40	592	56360
195	40	595	54661
195	40	598	53020
195	40	601	51437
195	40	604	49908
195	40	607	48431
195	40	610	47005
195	40	613	45627
195	40	616	44295
195	40	619	43009
195	40	622	41766
195	40	625	40564
195	40	628	39402
195	40	631	38278
195	40	634	37191
195	40	637	36140
195	40	640	35123
195	40	643	34139
195	40	646	33187
195	40	649	32265
195	40	652	31373
195	40	655	30510
195	40	658	29673
195	60	290	1127802
195	60	293	1079464
195	60	296	1033488
195	60	299	989742
195	60	302	948101
195	60	305	908449
195	60	308	870677
195	60	311	834683
195	60	314	800370
195	60	317	767650
195	60	320	736437
195	60	323	706653
195	60	326	678222
195	60	329	651075
195	60	332	625145
195	60	335	600370
195	60	338	576692
195	60	341	554056
195	60	344	532409
195	60	347	511703
195	60	350	491890
195	60	353	472929
195	60	356	454776
195	60	359	437394
195	60	362	420745
195	60	365	404794
195	60	368	389509
195	60	371	374857
195	60	374	360810
195	60	377	347340
195	60	380	334420
195	60	383	322024
195	60	386	310129
195	60	389	298713
195	60	392	287753
195	60	395	277229
195	60	398	267123
195	60	401	257415
195	60	404	248088
195	60	407	239125
195	60	410	230511
195	60	413	222231
195	60	416	214270
195	60	419	206614
195	60	422	199251
195	60	425	192168
195	60	428	185354
195	60	431	178797
195	60	434	172487
195	60	437	166413
195	60	440	160565
195	60	443	154935
195	60	446	149514
195	60	449	144292
195	60	452	139262
195	60	455	134417
195	60	458	129749
195	60	461	125250
195	60	464	120915
195	60	467	116736
195	60	470	112708
195	60	473	108824
195	60	476	105080
195	60	479	101469
195	60	482	97987
195	60	485	94628
195	60	488	91388
195	60	491	88262
195	60	494	85247
195	60	497	82337
195	60	500	79529
195	60	503	76819
195	60	506	74203
195	60	509	71678
195	60	512	69241
195	60	515	66888
195	60	518	64616
195	60	521	62422
195	60	524	60304
195	60	527	58258
195	60	530	56283
195	60	533	54374
195	60	536	52531
195	60	539	50750
195	60	542	49030
195	60	545	47368
195	60	548	45762
195	60	551	44211
195	60	554	42712
195	60	557	41263
195	60	560	39863
195	60	563	38510
195	60	566	37202
195	60	569	35938
195	60	572	34716
195	60	575	33535
195	60	578	32394
195	60	581	31290
195	60	584	30224
195	80	145	1113542
195	80	148	1028446
195	80	151	950985
195	80	154	880362
195	80	157	815873
195	80	160	756900
195	80	163	702894
195	80	166	653371
195	80	169	607898
195	80	172	566092
195	80	175	527611
195	80	178	492149
195	80	181	459432
195	80	184	429216
195	80	187	401279
195	80	190	375425
195	80	193	351474
195	80	196	329265
195	80	199	308654
195	80	202	289507
195	80	205	271707
195	80	208	255144
195	80	211	239721
195	80	214	225347
195	80	217	211942
195	80	220	199432
195	80	223	187747
195	80	226	176827
195	80	229	166615
195	80	232	157058
195	80	235	148110
195	80	238	139725
195	80	241	131865
195	80	244	124492
195	80	247	117573
195	80	250	111075
195	80	253	104971
195	80	256	99233
195	80	259	93837
195	80	262	88760
195	80	265	83980
195	80	268	79480
195	80	271	75240
195	80	274	71243
195	80	277	67475
195	80	280	63920
195	80	283	60566
195	80	286	57400
195	80	289	54410
195	80	292	51586
195	80	295	48917
195	80	298	46394
195	80	301	44008
195	80	304	41751
195	80	307	39616
195	80	310	37596
195	80	313	35683
195	80	316	33871
195	80	319	32155
195	80	322	30529
195	80	325	28989
195	80	328	27528
195	80	331	26144
195	80	334	24831
195	80	337	23585
195	80	340	22404
195	80	343	21283
195	80	346	20219
195	80	349	19208
195	80	352	18249
195	80	355	17339
195	80	358	16474
195	80	361	15652
195	80	364	14872
